Node	PageRank
2922	7.71386e-05
2923	9.72801e-05
2924	0.000120226
2925	0.000123423
2926	0.000108841
2927	0.000105855
2928	9.88247e-05
2929	9.0145e-05
2930	0.000133154
2931	0.000121332
2932	0.000100542
2933	7.15221e-05
2934	8.29252e-05
2935	7.39361e-05
2936	8.12672e-05
2937	0.000103879
2938	2.49313e-05
2939	0.000121043
2940	0.000105412
2941	0.000130044
2942	8.74473e-05
2943	0.000125637
2944	0.000119491
2945	0.00011195
2946	8.11629e-05
2947	9.32468e-05
2948	0.000128386
2949	9.81701e-05
2950	0.000113893
2951	0.000107765
2952	0.000113169
2953	9.39962e-05
2954	8.62524e-05
2955	0.000104579
2956	0.000117267
2957	9.7664e-05
2958	7.89153e-05
2959	0.000154329
2960	0.000131473
2961	0.000107185
2962	9.68352e-05
2963	0.000141935
2964	0.000117372
2965	0.000113246
2966	0.000115851
2967	0.000102481
2968	9.8775e-05
2969	0.000104888
2970	0.000135378
2971	0.00010469
2972	0.000108532
2973	0.000112487
2974	9.46352e-05
2975	7.63028e-05
2976	0.000142193
2977	0.000142658
2978	2.49313e-05
2979	9.18673e-05
2980	8.72788e-05
2981	8.63033e-05
2982	8.64027e-05
2983	9.70627e-05
2984	9.87791e-05
2985	2.49313e-05
2986	2.49313e-05
2987	6.14112e-05
2988	0.00010631
2989	8.08985e-05
2990	0.000100321
2991	9.51889e-05
2992	0.000148513
2993	2.49313e-05
2994	2.49313e-05
2995	0.000134824
2996	0.000131628
2997	2.49313e-05
2998	9.73201e-05
2999	8.24339e-05
3000	0.000135832
3001	0.000122747
3002	8.74523e-05
3003	0.000106007
3004	6.96997e-05
3005	0.000135445
3006	0.000103979
3007	0.000100025
3008	0.000100333
3009	2.49313e-05
3010	0.000140932
3011	8.82828e-05
3012	0.000112819
3013	2.49313e-05
3014	8.15994e-05
3015	0.000111694
3016	0.000106968
3017	8.23546e-05
3018	0.000103824
3019	6.03296e-05
3020	0.000114362
3021	0.000154828
3022	9.91749e-05
3023	9.68992e-05
3024	0.000100215
3025	0.000108788
3026	9.63995e-05
3027	0.000128636
3028	0.000102113
3029	0.000127202
3030	9.26599e-05
3031	0.000143543
3032	8.23783e-05
3033	0.000110002
3034	7.55741e-05
3035	9.58899e-05
3036	9.44799e-05
3037	0.000126827
3038	9.83708e-05
3039	0.000102674
3040	9.55008e-05
3041	9.32932e-05
3042	0.000115536
3043	0.000122691
3044	0.000129723
3045	0.000120568
3046	0.000122947
3047	0.000101853
3048	0.00010546
3049	9.90691e-05
3050	7.64465e-05
3051	0.000116655
3052	9.89053e-05
3053	0.000137055
3054	0.000116757
3055	0.000123621
3056	9.33763e-05
3057	0.000109211
3058	8.61299e-05
3059	0.000106966
3060	2.49313e-05
3061	0.000133259
3062	0.000118652
3063	9.67126e-05
3064	0.000108619
3065	0.000132499
3066	7.69229e-05
3067	0.000111243
3068	0.000142624
3069	0.000113728
3070	0.000132913
3071	0.000131122
3072	0.000116337
3073	8.37666e-05
3074	0.000133806
3075	9.33285e-05
3076	6.67904e-05
3077	0.000146013
3078	0.000113596
3079	7.99695e-05
3080	6.59077e-05
3081	0.000152946
3082	0.000116955
3083	0.000113167
3084	6.83412e-05
3085	0.000123112
3086	6.97988e-05
3087	0.000131329
3088	0.000129766
3089	0.00011828
3090	0.000127923
3091	9.83735e-05
3092	9.60375e-05
3093	0.000111147
3094	0.000112251
3095	0.000148237
3096	0.00011454
3097	0.000101568
3098	0.000140919
3099	8.83201e-05
3100	0.000109319
3101	0.000118334
3102	8.47767e-05
3103	0.000134268
3104	0.000105255
3105	7.24801e-05
3106	0.00012456
3107	0.000107063
3108	0.000107274
3109	8.46551e-05
3110	2.49313e-05
3111	8.77261e-05
3112	0.000104631
3113	0.000103113
3114	6.76347e-05
3115	2.49313e-05
3116	7.68174e-05
3117	7.40905e-05
3118	0.000106025
3119	6.25069e-05
3120	0.000101927
3121	0.000120742
3122	9.95424e-05
3123	9.61011e-05
3124	0.000106765
3125	0.000123531
3126	0.000107097
3127	9.97355e-05
3128	0.000100322
3129	0.000106605
3130	7.3802e-05
3131	9.67477e-05
3132	0.000105424
3133	0.000108132
3134	0.000142596
3135	7.59437e-05
3136	0.000111326
3137	0.000105335
3138	8.64e-05
3139	0.000121036
3140	9.22025e-05
3141	0.000127196
3142	0.000101838
3143	7.13571e-05
3144	9.47505e-05
3145	0.000157717
3146	5.86388e-05
3147	0.000112915
3148	0.000126975
3149	0.000111356
3150	0.000100509
3151	0.000102318
3152	8.47121e-05
3153	0.000118585
3154	0.000120282
3155	8.27596e-05
3156	2.49313e-05
3157	0.000118713
3158	9.81113e-05
3159	0.000107456
3160	0.000105985
3161	9.9642e-05
3162	9.85667e-05
3163	8.07154e-05
3164	9.16482e-05
3165	0.00010301
3166	0.000115548
3167	8.04243e-05
3168	8.33874e-05
3169	0.00013209
3170	0.000133265
3171	0.000126528
3172	9.7592e-05
3173	8.17541e-05
3174	7.91525e-05
3175	9.50628e-05
3176	8.94064e-05
3177	9.53219e-05
3178	0.000108493
3179	6.78865e-05
3180	0.000105039
3181	2.49313e-05
3182	0.000108498
3183	9.52492e-05
3184	6.55837e-05
3185	8.3315e-05
3186	0.000151432
3187	0.000109158
3188	0.000106627
3189	9.46162e-05
3190	0.000102541
3191	0.000105352
3192	9.26205e-05
3193	9.6781e-05
3194	9.06415e-05
3195	0.00010575
3196	8.9637e-05
3197	0.000102799
3198	0.000108805
3199	9.33267e-05
3200	0.000123023
3201	7.54272e-05
3202	9.35418e-05
3203	8.00176e-05
3204	0.000100229
3205	0.000116366
3206	9.90909e-05
3207	0.000128892
3208	0.000118947
3209	0.000115762
3210	9.78398e-05
3211	7.36009e-05
3212	8.80603e-05
3213	7.43634e-05
3214	7.09023e-05
3215	0.000102511
3216	0.000113885
3217	0.000138465
3218	0.000102906
3219	0.000104139
3220	0.000123501
3221	9.95172e-05
3222	8.88312e-05
3223	7.79951e-05
3224	9.84019e-05
3225	0.000116502
3226	0.000134296
3227	7.74103e-05
3228	9.36809e-05
3229	0.000123272
3230	0.000117162
3231	9.30938e-05
3232	0.000100702
3233	0.000113837
3234	0.000117836
3235	0.000114815
3236	0.000112856
3237	8.07016e-05
3238	0.000125426
3239	0.000117091
3240	2.49313e-05
3241	0.000108459
3242	0.000174496
3243	0.00010567
3244	2.49313e-05
3245	8.17056e-05
3246	0.000152152
3247	9.97969e-05
3248	9.18512e-05
3249	0.000106079
3250	0.000105966
3251	0.000115893
3252	0.000124381
3253	0.000149412
3254	0.000103458
3255	8.38272e-05
3256	7.55234e-05
3257	8.83956e-05
3258	9.39918e-05
3259	6.98249e-05
3260	2.49313e-05
3261	7.82021e-05
3262	0.000103129
3263	7.6086e-05
3264	9.75786e-05
3265	0.000127736
3266	8.28839e-05
3267	8.7912e-05
3268	0.000132164
3269	9.71163e-05
3270	0.000123208
3271	0.000108818
3272	9.25797e-05
3273	0.00011102
3274	0.000118563
3275	7.21845e-05
3276	9.82617e-05
3277	8.99068e-05
3278	0.000102088
3279	0.000162678
3280	0.00011971
3281	9.39252e-05
3282	0.000106553
3283	0.000111311
3284	0.000100479
3285	8.75289e-05
3286	8.40434e-05
3287	0.000116442
3288	0.000126962
3289	7.97674e-05
3290	9.97236e-05
3291	9.97286e-05
3292	0.000109885
3293	0.000121902
3294	5.58259e-05
3295	9.75225e-05
3296	0.000103339
3297	0.000115601
3298	0.000114962
3299	7.71417e-05
3300	0.000127553
3301	0.000139584
3302	8.84049e-05
3303	8.0621e-05
3304	8.45835e-05
3305	2.49313e-05
3306	0.000100703
3307	8.53541e-05
3308	9.47089e-05
3309	6.15711e-05
3310	9.86868e-05
3311	9.23661e-05
3312	0.000102884
3313	0.000131382
3314	2.49313e-05
3315	0.000103124
3316	0.000106393
3317	9.81396e-05
3318	0.00010979
3319	2.49313e-05
3320	0.000117645
3321	7.3368e-05
3322	0.000100616
3323	9.17018e-05
3324	0.00010651
3325	0.000110059
3326	8.82367e-05
3327	6.44186e-05
3328	0.000104919
3329	9.47605e-05
3330	2.49313e-05
3331	0.000133099
3332	8.12426e-05
3333	9.92581e-05
3334	9.2843e-05
3335	8.90643e-05
3336	0.000122284
3337	9.77659e-05
3338	8.82945e-05
3339	6.92031e-05
3340	0.000155548
3341	0.000115205
3342	0.000116184
3343	0.000101094
3344	0.000140732
3345	9.53119e-05
3346	0.000120638
3347	7.77862e-05
3348	0.000136572
3349	0.00010811
3350	8.28064e-05
3351	0.000112504
3352	8.74061e-05
3353	0.000115311
3354	8.74988e-05
3355	7.26563e-05
3356	0.000118305
3357	0.000112446
3358	9.54856e-05
3359	9.55135e-05
3360	0.000125486
3361	0.00010395
3362	9.56036e-05
3363	0.000122009
3364	9.9371e-05
3365	0.000108452
3366	0.000115164
3367	7.86464e-05
3368	8.43209e-05
3369	0.000100585
3370	6.61391e-05
3371	8.05837e-05
3372	6.30238e-05
3373	0.000135192
3374	0.000103453
3375	0.000108828
3376	9.06917e-05
3377	0.000124049
3378	7.50441e-05
3379	7.25507e-05
3380	9.92696e-05
3381	8.77822e-05
3382	0.000120195
3383	0.000116322
3384	7.32578e-05
3385	0.000119994
3386	0.000112021
3387	9.10241e-05
3388	7.80861e-05
3389	0.000113896
3390	0.000109292
3391	0.000109443
3392	0.000109769
3393	0.000110871
3394	2.49313e-05
3395	0.000108599
3396	0.000121559
3397	9.307e-05
3398	8.35945e-05
3399	0.000139745
3400	9.43902e-05
3401	0.000109751
3402	0.000109914
3403	7.79497e-05
3404	8.85784e-05
3405	0.000139595
3406	9.68931e-05
3407	0.000102284
3408	0.00013143
3409	9.22521e-05
3410	0.000109805
3411	8.94936e-05
3412	0.000105213
3413	0.000132059
3414	7.32538e-05
3415	6.59942e-05
3416	7.5487e-05
3417	2.49313e-05
3418	9.46361e-05
3419	0.000133277
3420	0.0001134
3421	0.00013203
3422	0.000111667
3423	0.000100608
3424	0.000108808
3425	7.87647e-05
3426	4.16949e-05
3427	0.000120201
3428	0.000108004
3429	0.000100917
3430	5.97352e-05
3431	7.88634e-05
3432	0.000100782
3433	0.00014883
3434	0.00010314
3435	2.49313e-05
3436	0.000147154
3437	0.000109121
3438	0.000138467
3439	0.00012422
3440	0.000112598
3441	0.000111088
3442	7.94092e-05
3443	7.76434e-05
3444	8.72179e-05
3445	0.000104662
3446	0.000110032
3447	0.000100855
3448	0.000110366
3449	0.000135164
3450	2.49313e-05
3451	9.98871e-05
3452	0.000119201
3453	7.49734e-05
3454	0.00012849
3455	0.000147852
3456	0.000119565
3457	9.12456e-05
3458	0.000106956
3459	9.2323e-05
3460	8.77547e-05
3461	0.00013685
3462	2.49313e-05
3463	0.00011243
3464	9.16413e-05
3465	0.000111412
3466	0.000108874
3467	7.37993e-05
3468	0.000101844
3469	0.000109901
3470	0.000125988
3471	0.000106967
3472	0.000104399
3473	0.000193257
3474	0.000134879
3475	9.22782e-05
3476	0.000139264
3477	9.70811e-05
3478	2.49313e-05
3479	9.81692e-05
3480	9.33266e-05
3481	7.82018e-05
3482	2.49313e-05
3483	0.000155055
3484	0.000120957
3485	9.99411e-05
3486	8.59648e-05
3487	2.49313e-05
3488	8.00764e-05
3489	0.000122771
3490	0.00012032
3491	0.000102815
3492	9.70057e-05
3493	0.000107407
3494	7.74987e-05
3495	0.000115256
3496	0.000115095
3497	6.10686e-05
3498	9.22711e-05
3499	8.69936e-05
3500	8.0407e-05
3501	2.49313e-05
3502	9.08327e-05
3503	0.000121793
3504	0.000124723
3505	0.00013524
3506	0.000125263
3507	0.000109719
3508	9.51756e-05
3509	0.000101623
3510	9.57785e-05
3511	8.141e-05
3512	0.000103669
3513	0.000108438
3514	0.000115449
3515	0.000107539
3516	0.000100388
3517	8.40928e-05
3518	0.000107122
3519	8.164e-05
3520	0.000123786
3521	8.34312e-05
3522	2.49313e-05
3523	0.000109633
3524	0.000116375
3525	0.000120784
3526	9.04638e-05
3527	5.53707e-05
3528	0.000123451
3529	9.18307e-05
3530	6.81408e-05
3531	7.38133e-05
3532	8.82721e-05
3533	0.000121801
3534	0.000123628
3535	0.000128936
3536	9.20489e-05
3537	8.41306e-05
3538	2.49313e-05
3539	0.000122572
3540	8.1875e-05
3541	0.00011985
3542	7.14446e-05
3543	0.000106585
3544	0.000102792
3545	0.00015848
3546	2.49313e-05
3547	0.000115609
3548	7.36462e-05
3549	0.000100699
3550	0.000133329
3551	9.46003e-05
3552	0.000138363
3553	9.63289e-05
3554	9.66171e-05
3555	0.000108102
3556	8.74421e-05
3557	0.000142254
3558	8.32926e-05
3559	9.66902e-05
3560	9.42306e-05
3561	8.00117e-05
3562	7.02693e-05
3563	0.00012762
3564	8.38397e-05
3565	0.000136281
3566	8.18391e-05
3567	0.000119425
3568	7.99541e-05
3569	7.69321e-05
3570	0.000120673
3571	7.11971e-05
3572	0.000117954
3573	0.000110184
3574	0.000153373
3575	8.9877e-05
3576	0.000112224
3577	0.000116515
3578	0.000123868
3579	0.000110416
3580	7.99183e-05
3581	0.000109541
3582	6.2288e-05
3583	2.49313e-05
3584	6.98906e-05
3585	0.00010368
3586	0.000109706
3587	6.99022e-05
3588	8.66847e-05
3589	9.50691e-05
3590	8.65625e-05
3591	6.41807e-05
3592	0.000106985
3593	0.000106533
3594	6.80495e-05
3595	8.63604e-05
3596	0.000102115
3597	0.000125898
3598	2.49313e-05
3599	6.92426e-05
3600	0.000108275
3601	0.000139628
3602	0.000131332
3603	0.000120671
3604	2.49313e-05
3605	0.000113426
3606	0.000103326
3607	0.000101944
3608	2.49313e-05
3609	0.000123406
3610	0.000115763
3611	0.000153342
3612	0.00011552
3613	8.39816e-05
3614	0.000132566
3615	0.000116364
3616	0.000130291
3617	9.65157e-05
3618	9.44838e-05
3619	0.000147146
3620	0.000138732
3621	0.000111496
3622	9.4367e-05
3623	6.66863e-05
3624	0.000103125
3625	0.00010223
3626	2.49313e-05
3627	9.03954e-05
3628	8.31812e-05
3629	9.56187e-05
3630	8.64923e-05
3631	0.000134291
3632	9.97433e-05
3633	7.59615e-05
3634	0.000114957
3635	0.000123753
3636	0.000109838
3637	8.90099e-05
3638	8.7673e-05
3639	0.000122951
3640	9.5643e-05
3641	0.000113684
3642	0.000133452
3643	0.00011639
3644	9.91908e-05
3645	0.00013227
3646	9.85091e-05
3647	8.8368e-05
3648	0.000112363
3649	0.000102851
3650	7.8233e-05
3651	9.20768e-05
3652	0.00012259
3653	2.49313e-05
3654	0.000106268
3655	9.70755e-05
3656	7.22393e-05
3657	0.000128349
3658	0.00010455
3659	7.22426e-05
3660	9.30753e-05
3661	2.49313e-05
3662	0.00010765
3663	7.29549e-05
3664	6.58931e-05
3665	0.000100505
3666	0.000133028
3667	9.05101e-05
3668	0.00012448
3669	8.74781e-05
3670	0.000100285
3671	7.53712e-05
3672	0.000122263
3673	8.73843e-05
3674	7.16783e-05
3675	0.000137399
3676	0.000106166
3677	8.93765e-05
3678	0.000143082
3679	0.000121669
3680	8.64651e-05
3681	9.06735e-05
3682	0.000114614
3683	0.000161615
3684	7.7853e-05
3685	0.000108194
3686	9.7406e-05
3687	0.000139468
3688	8.65822e-05
3689	9.17381e-05
3690	0.000122849
3691	8.84592e-05
3692	9.05036e-05
3693	0.000139306
3694	0.000110974
3695	0.000127527
3696	0.000145508
3697	9.89266e-05
3698	9.57934e-05
3699	0.000178184
3700	0.00010142
3701	9.16161e-05
3702	9.4866e-05
3703	0.00010917
3704	0.000153515
3705	0.000101122
3706	9.23782e-05
3707	0.000103736
3708	5.45807e-05
3709	9.99155e-05
3710	0.000100681
3711	0.000149625
3712	2.49313e-05
3713	0.000112647
3714	8.73082e-05
3715	0.000118388
3716	8.03213e-05
3717	0.00010361
3718	9.07969e-05
3719	9.2409e-05
3720	0.000104491
3721	0.000130509
3722	0.000100099
3723	9.06109e-05
3724	7.23907e-05
3725	9.35898e-05
3726	0.000105372
3727	0.0001112
3728	2.49313e-05
3729	2.49313e-05
3730	0.000111733
3731	7.66723e-05
3732	9.07869e-05
3733	0.00011046
3734	0.000145881
3735	0.000132126
3736	0.000109969
3737	0.000121473
3738	9.98687e-05
3739	9.99496e-05
3740	0.000102271
3741	9.05595e-05
3742	9.24532e-05
3743	8.61771e-05
3744	0.000107678
3745	0.000130871
3746	8.26599e-05
3747	0.000106113
3748	0.000104486
3749	0.000126102
3750	9.08419e-05
3751	0.000112166
3752	9.39439e-05
3753	9.98082e-05
3754	7.44103e-05
3755	8.58566e-05
3756	9.72449e-05
3757	8.03909e-05
3758	0.000122486
3759	7.37615e-05
3760	0.000143761
3761	2.49313e-05
3762	7.71175e-05
3763	9.28514e-05
3764	9.94609e-05
3765	0.000118646
3766	8.36462e-05
3767	0.000133043
3768	8.54496e-05
3769	0.000100458
3770	9.37073e-05
3771	0.000114847
3772	0.000143291
3773	0.000123645
3774	0.000129365
3775	0.000112345
3776	0.000100783
3777	9.08286e-05
3778	0.000111585
3779	0.000109003
3780	8.74336e-05
3781	9.28788e-05
3782	0.000126156
3783	2.49313e-05
3784	0.000129767
3785	0.000135296
3786	2.49313e-05
3787	0.000111831
3788	0.000150535
3789	9.51393e-05
3790	0.000103795
3791	9.42364e-05
3792	0.000143828
3793	0.000124783
3794	6.87985e-05
3795	5.33324e-05
3796	0.000134501
3797	0.000105285
3798	6.84685e-05
3799	9.61277e-05
3800	0.000116642
3801	7.69047e-05
3802	9.41277e-05
3803	9.07074e-05
3804	0.000101293
3805	9.97963e-05
3806	8.3286e-05
3807	6.14115e-05
3808	5.39042e-05
3809	0.000134826
3810	0.00010217
3811	0.000123041
3812	6.60975e-05
3813	0.000133634
3814	2.49313e-05
3815	0.000134978
3816	0.000120988
3817	0.000111648
3818	0.000137169
3819	0.000122901
3820	0.000111197
3821	0.000137679
3822	0.000120919
3823	0.000125081
3824	2.49313e-05
3825	0.000111732
3826	0.000129589
3827	0.000112718
3828	0.000124213
3829	8.63278e-05
3830	0.000111521
3831	0.00013033
3832	0.000104047
3833	0.000103487
3834	9.8101e-05
3835	9.48688e-05
3836	0.000100918
3837	9.70705e-05
3838	0.000113804
3839	0.00011385
3840	0.000108189
3841	9.87377e-05
3842	0.000119393
3843	0.000112164
3844	8.82146e-05
3845	9.0878e-05
3846	0.0001102
3847	0.000110103
3848	0.000133478
3849	0.000110971
3850	0.000113205
3851	2.49313e-05
3852	9.85127e-05
3853	0.000102941
3854	8.66377e-05
3855	8.4218e-05
3856	9.84108e-05
3857	0.000125696
3858	0.000100938
3859	0.000110521
3860	0.000130586
3861	8.7278e-05
3862	0.000129465
3863	7.73938e-05
3864	8.6558e-05
3865	0.000123382
3866	7.79088e-05
3867	9.41795e-05
3868	9.81023e-05
3869	2.49313e-05
3870	6.0978e-05
3871	0.000129439
3872	9.41969e-05
3873	2.49313e-05
3874	8.51196e-05
3875	0.000121305
3876	9.09754e-05
3877	0.000141666
3878	0.000103798
3879	0.000136982
3880	7.93517e-05
3881	0.000109235
3882	0.000131164
3883	8.51527e-05
3884	0.000112484
3885	0.000131774
3886	0.000107733
3887	0.000104792
3888	0.000101821
3889	0.000103983
3890	0.000188691
3891	7.34351e-05
3892	9.26549e-05
3893	0.000127309
3894	0.000138308
3895	8.57885e-05
3896	7.77857e-05
3897	0.000146437
3898	9.04244e-05
3899	8.11623e-05
3900	9.43358e-05
3901	9.28921e-05
3902	0.000104488
3903	9.73001e-05
3904	8.21923e-05
3905	0.000152912
3906	0.00012761
3907	8.36373e-05
3908	8.72815e-05
3909	0.000127761
3910	8.64582e-05
3911	9.39631e-05
3912	7.84784e-05
3913	0.000108659
3914	8.99614e-05
3915	2.49313e-05
3916	0.000163845
3917	9.96914e-05
3918	2.49313e-05
3919	9.11081e-05
3920	0.000126515
3921	0.000100148
3922	0.0001208
3923	0.000105327
3924	0.00011742
3925	0.000104164
3926	0.000123803
3927	0.000112846
3928	0.000122629
3929	2.49313e-05
3930	0.000112874
3931	8.5596e-05
3932	5.65455e-05
3933	9.28143e-05
3934	8.89326e-05
3935	0.000123192
3936	2.49313e-05
3937	7.75584e-05
3938	6.40375e-05
3939	0.00010745
3940	7.25145e-05
3941	7.47073e-05
3942	8.13564e-05
3943	0.000110362
3944	9.90825e-05
3945	0.000136886
3946	0.000107252
3947	0.000110936
3948	9.57516e-05
3949	0.000102335
3950	0.000125133
3951	7.653e-05
3952	6.71445e-05
3953	7.3606e-05
3954	0.000140233
3955	9.29836e-05
3956	9.68582e-05
3957	0.000115898
3958	0.000115772
3959	9.5415e-05
3960	0.000130992
3961	0.000100424
3962	0.000104404
3963	6.78313e-05
3964	2.49313e-05
3965	0.000129022
3966	7.93552e-05
3967	0.000129053
3968	8.64538e-05
3969	0.000107354
3970	9.53942e-05
3971	0.000116943
3972	7.07344e-05
3973	0.000128167
3974	8.35556e-05
3975	0.000107054
3976	0.000110832
3977	0.000109476
3978	0.000114604
3979	0.000124042
3980	0.00010202
3981	0.000120486
3982	9.3292e-05
3983	0.000110992
3984	0.000114038
3985	0.000139922
3986	0.000108154
3987	9.46674e-05
3988	0.000123205
3989	0.000123309
3990	0.000133889
3991	0.000103881
3992	8.87017e-05
3993	9.43998e-05
3994	7.97202e-05
3995	2.49313e-05
3996	9.63508e-05
3997	0.000113728
3998	7.0031e-05
3999	8.26803e-05
4000	0.000119024
4001	2.49313e-05
4002	6.94231e-05
4003	0.000126843
4004	9.52785e-05
4005	2.49313e-05
4006	0.000114876
4007	0.000115447
4008	8.61666e-05
4009	9.54217e-05
4010	0.00013521
4011	0.000116427
4012	0.000137582
4013	0.000122725
4014	8.78655e-05
4015	9.03579e-05
4016	0.000106779
4017	8.95801e-05
4018	0.000100293
4019	0.000108777
4020	0.000136195
4021	9.5499e-05
4022	7.71036e-05
4023	8.91457e-05
4024	0.000142111
4025	9.61387e-05
4026	0.000136556
4027	8.08507e-05
4028	2.49313e-05
4029	6.88629e-05
4030	0.000105656
4031	8.45743e-05
4032	0.000101084
4033	0.000100139
4034	0.00010733
4035	0.00011088
4036	8.65897e-05
4037	9.93125e-05
4038	0.000132645
4039	0.000106315
4040	9.52335e-05
4041	9.87584e-05
4042	0.000117029
4043	0.000107565
4044	0.000154472
4045	8.89316e-05
4046	0.00012175
4047	8.77331e-05
4048	5.04604e-05
4049	9.17356e-05
4050	8.20639e-05
4051	0.000107999
4052	0.000103819
4053	2.49313e-05
4054	9.81088e-05
4055	0.000100807
4056	0.000116504
4057	0.000115834
4058	0.000103734
4059	0.000100769
4060	8.19704e-05
4061	0.000143143
4062	0.000108975
4063	8.62201e-05
4064	2.49313e-05
4065	8.96059e-05
4066	0.000109554
4067	4.99565e-05
4068	9.97774e-05
4069	5.12184e-05
4070	0.000133633
4071	8.01006e-05
4072	0.000111743
4073	6.01774e-05
4074	0.000110061
4075	0.000100298
4076	9.52817e-05
4077	7.69649e-05
4078	8.95163e-05
4079	8.45125e-05
4080	7.70753e-05
4081	0.000102927
4082	7.1421e-05
4083	0.000120109
4084	0.000110938
4085	7.77924e-05
4086	8.42609e-05
4087	7.64341e-05
4088	0.000118346
4089	9.41754e-05
4090	9.05286e-05
4091	0.000126734
4092	0.00011639
4093	0.000132117
4094	8.64888e-05
4095	9.03296e-05
4096	2.49313e-05
4097	2.49313e-05
4098	7.60119e-05
4099	0.000138019
4100	9.77857e-05
4101	8.9763e-05
4102	0.000101361
4103	7.86158e-05
4104	0.00012859
4105	0.000110548
4106	8.44571e-05
4107	0.000133576
4108	0.000102189
4109	0.000103698
4110	9.23782e-05
4111	0.000115451
4112	0.000123143
4113	9.36852e-05
4114	0.000124706
4115	0.000118041
4116	0.0001433
4117	0.000107552
4118	0.000131115
4119	8.1297e-05
4120	0.000111699
4121	8.17299e-05
4122	0.000115563
4123	0.00010622
4124	0.000116945
4125	7.14877e-05
4126	0.000104616
4127	8.65188e-05
4128	0.000112255
4129	0.000126522
4130	0.000118532
4131	0.000107226
4132	0.000110641
4133	8.15986e-05
4134	8.93694e-05
4135	5.70586e-05
4136	8.66927e-05
4137	8.16092e-05
4138	2.49313e-05
4139	0.000131096
4140	0.000105619
4141	5.99646e-05
4142	0.000109289
4143	0.000135044
4144	8.76457e-05
4145	0.000102938
4146	0.00012536
4147	8.54458e-05
4148	9.89873e-05
4149	0.000110156
4150	6.03779e-05
4151	0.000128292
4152	0.000102574
4153	7.84819e-05
4154	8.89049e-05
4155	0.000119868
4156	9.14328e-05
4157	8.38567e-05
4158	0.000102807
4159	8.14857e-05
4160	0.000108318
4161	9.70157e-05
4162	2.49313e-05
4163	8.3848e-05
4164	9.33425e-05
4165	0.000118641
4166	0.000125311
4167	8.41706e-05
4168	0.000110499
4169	0.000127011
4170	0.000102854
4171	0.000116288
4172	9.41486e-05
4173	0.000109854
4174	0.000108544
4175	9.79337e-05
4176	8.23091e-05
4177	9.58591e-05
4178	0.000117709
4179	0.000107445
4180	0.000116284
4181	6.40978e-05
4182	0.000128362
4183	9.59976e-05
4184	5.6092e-05
4185	0.000102205
4186	7.87364e-05
4187	0.000133979
4188	0.000120355
4189	0.000122267
4190	0.000102064
4191	8.68635e-05
4192	0.000145953
4193	0.000111705
4194	0.000100541
4195	0.000123475
4196	0.00010316
4197	7.46206e-05
4198	7.50394e-05
4199	7.70827e-05
4200	0.000102255
4201	0.000102373
4202	0.00011787
4203	0.000111071
4204	7.69653e-05
4205	0.000101617
4206	9.95576e-05
4207	0.000114599
4208	7.66117e-05
4209	0.0001062
4210	0.000106173
4211	0.000122631
4212	8.76813e-05
4213	7.96899e-05
4214	2.49313e-05
4215	8.77037e-05
4216	0.00011396
4217	9.52543e-05
4218	0.000110033
4219	2.49313e-05
4220	6.23185e-05
4221	0.000172698
4222	0.000128621
4223	9.86207e-05
4224	0.000127884
4225	9.86524e-05
4226	4.85247e-05
4227	0.000109834
4228	6.62579e-05
4229	9.97407e-05
4230	0.000119636
4231	8.10117e-05
4232	9.59635e-05
4233	0.000140224
4234	0.000111947
4235	9.94397e-05
4236	0.000105314
4237	0.000122253
4238	8.54397e-05
4239	0.000103103
4240	0.000159147
4241	8.01442e-05
4242	9.98937e-05
4243	9.4328e-05
4244	9.82566e-05
4245	2.49313e-05
4246	0.000125416
4247	9.49403e-05
4248	8.01438e-05
4249	0.000124863
4250	2.49313e-05
4251	0.000124345
4252	0.000126093
4253	8.67698e-05
4254	0.000146404
4255	0.000110945
4256	0.000116883
4257	0.000117036
4258	0.000136106
4259	7.64839e-05
4260	0.000102105
4261	9.72406e-05
4262	0.000106567
4263	0.000112864
4264	0.000101834
4265	0.000117137
4266	0.000103261
4267	7.18604e-05
4268	9.63605e-05
4269	0.000132339
4270	9.29976e-05
4271	0.00010652
4272	7.14202e-05
4273	0.000102952
4274	0.000115016
4275	0.000103029
4276	0.000125232
4277	0.000100493
4278	0.000127514
4279	8.25092e-05
4280	7.65962e-05
4281	0.000142885
4282	8.83617e-05
4283	9.14623e-05
4284	0.000112482
4285	9.05214e-05
4286	0.000108959
4287	9.58053e-05
4288	0.000120751
4289	8.49213e-05
4290	0.000143212
4291	9.0006e-05
4292	7.82191e-05
4293	0.000123771
4294	7.24684e-05
4295	0.000104201
4296	9.51217e-05
4297	0.000109297
4298	0.000115796
4299	8.77102e-05
4300	0.000102424
4301	2.49313e-05
4302	6.77667e-05
4303	7.82011e-05
4304	8.91221e-05
4305	0.000116299
4306	0.000100993
4307	9.38547e-05
4308	0.00012833
4309	0.000125089
4310	9.4159e-05
4311	8.65941e-05
4312	6.98847e-05
4313	8.31299e-05
4314	9.91689e-05
4315	7.4337e-05
4316	0.000139695
4317	0.000123508
4318	7.99397e-05
4319	0.000104388
4320	0.000114369
4321	0.000105138
4322	8.0243e-05
4323	7.95022e-05
4324	8.43613e-05
4325	7.81554e-05
4326	0.000128193
4327	9.43973e-05
4328	0.000101299
4329	9.59248e-05
